37.613656|127.019822|16
47.917771|106.902695|16
53.210474|50.224138|16
53.229711|50.275348|16
55.740047|37.632779|16
55.786290|37.573403|16
55.813148|37.570192|16
55.824066|37.582510|16
55.610299|37.705359|16
56.138963|40.395060|16
56.144008|40.423329|16
56.172059|40.482485|16
56.126108|40.357699|16
55.781155|37.474521|16
55.777904|37.495079|16
55.781020|37.518276|16
55.780875|37.551987|16
55.817086|37.591099|16
55.823973|37.564358|16
55.834031|37.568410|16
